"","mean_O2ml_L","mean_O2Sat","mean_T_degC","mean_Salnty","mean_ChlorA","mean_PO4uM","Depth_zone","Water_density_class"
"18487",5.8925,101.8,14.782,32.9056,0.24,0.305,"Very shallow","Light"
"18488",5.8825,101.575,14.765,32.90425,0.28,0.3,"Shallow","Light"
"18489",5.72833333333333,99.5,14.9083333333333,33.368,0.198333333333333,0.241666666666667,"Intermediate","Light"
"18490",3.03625,47.00625,8.3325,33.8291875,0.0283333333333333,1.941875,"Deep","Intermediate"
"18491",6.544,110.76,13.66,33.21,3.722,0.336,"Very shallow","Light"
"18492",4.605,75.6,12.165,33.3775,1.175,1.165,"Shallow","Intermediate"
"18493",6.964,119.02,14.175,33.1688333333333,1.584,0.21,"Very shallow","Light"
"18494",5.71666666666667,95.5,12.9833333333333,33.2803333333333,2.77666666666667,0.593333333333333,"Shallow","Light"
"18495",6.414,109.7,14.22,33.2028333333333,2.432,0.276,"Very shallow","Light"
"18496",4.39,71.875,11.9425,33.37025,0.445,1.1875,"Shallow","Light"
"18497",3.116,49.28,10.354,33.654,0.056,1.764,"Intermediate","Intermediate"
"18498",1.34333333333333,20.62,8.33866666666667,34.1434666666667,0.016,2.51866666666667,"Deep","Intermediate"
"18499",6.905,116.4125,13.43625,33.3635,3.2675,0.17375,"Very shallow","Light"
"18500",4.86,79.6,11.9633333333333,33.4265,2.38833333333333,1.135,"Shallow","Intermediate"
"18501",2.80166666666667,44.1333333333333,10.0966666666667,33.7791666666667,0.09,1.97666666666667,"Intermediate","Intermediate"
"18502",1.02052631578947,15.5842105263158,7.76157894736842,34.2113684210526,0.0116666666666667,2.78,"Deep","Intermediate"
"18503",6.135,106.2,14.708,33.2948,0.6575,0.3,"Very shallow","Light"
"18504",4.916,80.96,12.176,33.3204,0.426,0.962,"Shallow","Light"
"18505",3.492,54.8,10.002,33.6078,0.04,1.684,"Intermediate","Intermediate"
"18506",1.2275,18.7375,8.07125,34.1819375,0.005,2.578125,"Deep","Intermediate"
"18507",6.1,101.84,12.9216666666667,33.4038333333333,3.324,0.564,"Very shallow","Light"
"18508",5.045,82.6,11.96,33.4695,1.96,0.99,"Shallow","Intermediate"
"18509",3.03,47.7,10.17,33.726,0.08,1.74,"Intermediate","Intermediate"
"18510",5.83,95.9,12.292,33.3026,1.2,0.7875,"Very shallow","Intermediate"
"18511",4.7625,75.775,10.61,33.321,0.365,1.195,"Shallow","Intermediate"
"18512",2.716,42.3,9.606,33.8142,0.022,1.832,"Intermediate","Intermediate"
"18513",1.16375,17.51875,7.619375,34.1750625,0.01,2.464375,"Deep","Dense"
"18514",6.016,102.3,13.9933333333333,32.9481666666667,0.6025,0.31,"Very shallow","Light"
"18515",5.638,92.48,12.21,33.0232,0.196,0.556,"Shallow","Light"
"18516",4.44333333333333,69.4333333333333,9.88166666666667,33.3333333333333,0.0266666666666667,1.25333333333333,"Intermediate","Intermediate"
"18517",1.590625,24.0625,7.74875,34.095375,0,2.315,"Deep","Intermediate"
"18518",5.98428571428571,102.514285714286,14.36,32.949,0.408571428571429,0.305714285714286,"Very shallow","Light"
"18519",5.925,100.25,13.735,32.9781666666667,0.393333333333333,0.381666666666667,"Shallow","Light"
"18520",5.39,87.5,11.684,33.1262,0.104,0.71,"Intermediate","Light"
"18521",2.07,31.3882352941176,7.64176470588235,33.9495294117647,0.00571428571428571,2.37411764705882,"Deep","Intermediate"
"18522",5.81,101.325,15.204,32.9946,0.1725,0.285,"Very shallow","Light"
"18523",5.7925,100.75,15.0925,32.996,0.1825,0.28,"Shallow","Light"
"18524",5.66333333333333,95.8833333333333,13.7083333333333,33.0841666666667,0.161666666666667,0.393333333333333,"Intermediate","Light"
"18525",2.701875,41.48125,7.983125,33.7885,0.0216666666666667,2.09,"Deep","Intermediate"
"18526",5.725,100.9,15.702,33.1436,0.1425,0.285,"Very shallow","Light"
"18527",5.732,101.02,15.7,33.147,0.164,0.28,"Shallow","Light"
"18528",5.65166666666667,96.65,14.2066666666667,33.0986666666667,0.188333333333333,0.391666666666667,"Intermediate","Light"
"18529",2.6425,40.3875,7.894375,33.8611875,0.02,2.119375,"Deep","Intermediate"
"18530",5.77666666666667,100.883333333333,15.26,33.0692857142857,0.161666666666667,0.271666666666667,"Very shallow","Light"
"18531",5.75666666666667,100.75,15.3533333333333,33.1068333333333,0.206666666666667,0.25,"Shallow","Light"
"18532",5.705,96.1833333333333,13.5,33.1345,0.215,0.363333333333333,"Intermediate","Light"
"18533",2.68823529411765,41.3647058823529,8.16882352941176,33.8282352941176,0.0185714285714286,2.06647058823529,"Deep","Intermediate"
"18534",5.728,101.08,15.7416666666667,33.1838333333333,0.134,0.26,"Very shallow","Light"
"18535",5.735,101.166666666667,15.7383333333333,33.1933333333333,0.133333333333333,0.248333333333333,"Shallow","Light"
"18536",5.73666666666667,100.116666666667,15.1833333333333,33.2798333333333,0.2,0.258333333333333,"Intermediate","Light"
"18537",2.969375,47,8.795625,33.8221875,0.075,1.868125,"Deep","Light"
"18538",6.61333333333333,113.216666666667,14.1683333333333,33.1665,3.34833333333333,0.321666666666667,"Very shallow","Light"
"18539",7.02,120.3,14.375,32.9075,4.6075,0.1225,"Very shallow","Light"
"18540",6.39166666666667,108.783333333333,13.9166666666667,33.1345,7.265,0.521666666666667,"Very shallow","Light"
"18541",7.282,124.8,14.284,33.0672,9.618,0.226,"Very shallow","Light"
"18542",4.07333333333333,65.2333333333333,10.9666666666667,33.413,0.216666666666667,1.39,"Shallow","Intermediate"
"18543",3.38,53.3,10.24,33.594,0.04,1.74,"Intermediate","Intermediate"
"18544",6.2325,107.35,14.50125,33.327125,1.29375,0.3275,"Very shallow","Light"
"18545",5.07142857142857,84.2285714285714,12.5642857142857,33.3277142857143,0.502857142857143,0.881428571428571,"Shallow","Light"
"18546",3.536,55.4,9.91,33.6082,0.036,1.694,"Intermediate","Intermediate"
"18547",1.42125,21.69375,8.145,34.150875,0.005,2.459375,"Deep","Intermediate"
"18548",6.23,107.12,14.4083333333333,33.3068333333333,1.532,0.316,"Very shallow","Light"
"18549",4.702,77.28,12.144,33.3666,0.288,1.07,"Shallow","Light"
"18550",3.36333333333333,52.9333333333333,10.1433333333333,33.6418333333333,0.03,1.73333333333333,"Intermediate","Intermediate"
"18551",1.77666666666667,27.3777777777778,8.92,34.1007777777778,0.005,2.34555555555556,"Deep","Intermediate"
"18552",6.066,104.58,14.544,33.3252,0.816,0.294,"Very shallow","Light"
"18553",5.31,88.825,12.9925,33.32,0.5125,0.7425,"Shallow","Light"
"18554",3.57166666666667,56.45,10.345,33.5621666666667,0.0333333333333333,1.61333333333333,"Intermediate","Intermediate"
"18555",1.328,20.2866666666667,8.026,34.1565333333333,0.008,2.544,"Deep","Intermediate"
"18556",5.958,99.28,12.84,33.3956666666667,1.408,0.83,"Very shallow","Light"
"18557",4.0625,65.075,10.9525,33.522,0.27,1.4875,"Shallow","Intermediate"
"18558",2.71333333333333,42.4333333333333,9.79,33.8093333333333,0.025,2.01,"Intermediate","Intermediate"
"18559",1.07,16.2533333333333,7.886,34.1976,0.01,2.70933333333333,"Deep","Intermediate"
"18560",6.04,100.9,13.015,33.32175,0.93,0.6675,"Very shallow","Light"
"18561",4.8475,77.975,11.0925,33.3505,0.3725,1.155,"Shallow","Intermediate"
"18562",3.002,46.62,9.482,33.7656,0.02,1.858,"Intermediate","Intermediate"
"18563",1.12125,16.975,7.79125,34.187375,0.002,2.54333333333333,"Deep","Intermediate"
"18564",5.94,99.5666666666667,13.2433333333333,33.1458333333333,0.736666666666667,0.515,"Very shallow","Light"
"18565",5.875,97.2,12.5766666666667,33.2685,1.395,0.718333333333333,"Shallow","Light"
"18566",4.885,78.45,10.965,33.4408333333333,0.708333333333333,1.25833333333333,"Intermediate","Intermediate"
"18567",1.40266666666667,21.4066666666667,7.996,34.1292,0.002,2.52466666666667,"Deep","Intermediate"
"18568",5.926,101.96,14.554,32.9748,0.566,0.298,"Very shallow","Light"
"18569",5.884,98.7,13.318,33.0194,0.442,0.416,"Shallow","Light"
"18570",5.362,86.86,11.59,33.1006,0.11,0.698,"Intermediate","Light"
"18571",2.2475,34.15625,7.73125,33.9226875,0.01,2.325625,"Deep","Intermediate"
"18572",5.8025,101.05,15.17,32.924,0.2375,0.2775,"Very shallow","Light"
"18573",5.815,101.125,15.0975,32.9195,0.29,0.27,"Shallow","Light"
"18574",5.636,94.9,13.47,33.0028,0.212,0.438,"Intermediate","Light"
"18575",2.55470588235294,39.1294117647059,8.04352941176471,33.8330588235294,0.02,2.15235294117647,"Deep","Intermediate"
"18576",5.65666666666667,101.05,16.3133333333333,33.319,0.14,0.253333333333333,"Very shallow","Light"
"18577",5.656,101,16.306,33.3198,0.144,0.25,"Shallow","Light"
"18578",5.62571428571429,98.5285714285714,15.3342857142857,33.3048571428571,0.177142857142857,0.302857142857143,"Intermediate","Light"
"18579",2.11594594594595,30.5945945945946,5.17378378378378,34.2427567567568,0.0333333333333333,1.99588235294118,"Deep","Intermediate"
"18580",5.724,101.08,15.78,33.1372,0.192,0.278,"Very shallow","Light"
"18581",5.7175,100.95,15.7825,33.13925,0.185,0.265,"Shallow","Light"
"18582",5.70166666666667,98.4666666666667,14.7066666666667,33.1313333333333,0.251666666666667,0.321666666666667,"Intermediate","Light"
"18583",2.76333333333333,42.4533333333333,8.09266666666667,33.8269333333333,0.04,2.18714285714286,"Deep","Intermediate"
"18584",5.705,100.8,15.8225,33.12725,0.175,0.27,"Very shallow","Light"
"18585",5.716,100.92,15.788,33.1338,0.19,0.27,"Shallow","Light"
"18586",5.662,97.66,14.584,33.2394,0.24,0.322,"Intermediate","Light"
"18587",2.93705882352941,45.8294117647059,8.61411764705882,33.8317647058823,0.0342857142857143,1.93705882352941,"Deep","Intermediate"
"18588",5.624,100.98,16.566,33.3748,0.16,0.268,"Very shallow","Light"
"18589",5.61833333333333,100.866666666667,16.5683333333333,33.3746666666667,0.15,0.263333333333333,"Shallow","Light"
"18590",5.614,98.96,15.656,33.3272,0.196,0.306,"Intermediate","Light"
"18591",3.00764705882353,47.2823529411765,8.94705882352941,33.8066470588235,0.0642857142857143,1.89470588235294,"Deep","Light"
"18592",5.884,99.8,13.8133333333333,33.1343333333333,2.346,0.45,"Very shallow","Light"
"18593",5.9675,101.95,14.1275,33.21,1.5175,0.405,"Very shallow","Light"
"18594",4.07,65.925,11.47,33.41625,0.29,1.305,"Shallow","Intermediate"
"18595",5.9425,101.4,14.075,33.24475,0.9275,0.37,"Very shallow","Light"
"18596",4.595,75.15,11.8675,33.35275,0.225,1.115,"Shallow","Light"
"18597",3.12666666666667,49.0666666666667,10.01,33.7233333333333,0.035,1.77,"Intermediate","Intermediate"
"18598",1.29625,19.8375,8.1475,34.16825,0.0183333333333333,2.541875,"Deep","Intermediate"
"18599",5.8275,99.625,14.135,33.30225,0.32,0.3975,"Very shallow","Light"
"18600",5.065,83.85,12.47,33.28575,0.2,0.875,"Shallow","Light"
"18601",3.768,59.32,10.138,33.5356,0.028,1.58,"Intermediate","Intermediate"
"18602",1.36066666666667,20.8266666666667,8.14066666666667,34.1562666666667,0.01,2.51266666666667,"Deep","Intermediate"
"18603",5.89714285714286,100.714285714286,14.0914285714286,33.2965714285714,0.757142857142857,0.422857142857143,"Very shallow","Light"
"18604",4.81166666666667,79.3666666666667,12.2616666666667,33.336,0.318333333333333,1.00833333333333,"Shallow","Light"
"18605",3.44,54.24,10.23,33.6378,0.034,1.702,"Intermediate","Intermediate"
"18606",1.47466666666667,22.5066666666667,8.03466666666667,34.1402666666667,0.012,2.554,"Deep","Intermediate"
"18607",5.934,101.96,14.3616666666667,33.3275,0.606,0.362,"Very shallow","Light"
"18608",5.39,90.7,13.315,33.30875,0.4375,0.65,"Shallow","Light"
"18609",4.014,63.4,10.308,33.4624,0.048,1.49,"Intermediate","Intermediate"
"18610",1.43133333333333,21.7333333333333,7.78066666666667,34.1282666666667,0.01,2.57,"Deep","Intermediate"
"18611",6.185,106.4,14.4175,33.338,2.5475,0.2875,"Very shallow","Light"
"18612",5.085,84.425,12.5125,33.328,1.3025,0.9,"Shallow","Light"
"18613",3.456,54.14,9.906,33.6304,0.074,1.74,"Intermediate","Intermediate"
"18614",1.27533333333333,19.3066666666667,7.72,34.1628666666667,0.022,2.64066666666667,"Deep","Intermediate"
"18615",6.125,103.6,13.6075,33.3605,2.175,0.3875,"Very shallow","Light"
"18616",4.772,78.1,11.892,33.439,0.998,1.122,"Shallow","Light"
"18617",2.98,46.5,9.684,33.7826,0.026,1.886,"Intermediate","Intermediate"
"18618",1.234,18.62,7.61333333333333,34.1774666666667,0.004,2.64933333333333,"Deep","Intermediate"
"18619",5.9025,97.55,12.52,33.3164,0.345,0.72,"Very shallow","Intermediate"
"18620",4.94,80.425,11.7375,33.409,0.2275,1.07,"Shallow","Intermediate"
"18621",3.372,53.26,10.204,33.6628,0.042,1.68,"Intermediate","Intermediate"
"18622",1.1825,17.9875,7.9475,34.1760625,0.00166666666666667,2.571875,"Deep","Intermediate"
"18623",5.86857142857143,98.0857142857143,13.0285714285714,33.3458571428571,0.502857142857143,0.64,"Very shallow","Light"
"18624",5.42142857142857,89.7571428571429,12.5257142857143,33.3512857142857,0.335714285714286,0.81,"Shallow","Light"
"18625",3.552,56.18,10.304,33.5906,0.028,1.618,"Intermediate","Intermediate"
"18626",1.22933333333333,18.6933333333333,7.762,34.1654,0.012,2.544,"Deep","Intermediate"
"18627",5.965,101.725,14.1525,32.87825,0.7,0.3075,"Very shallow","Light"
"18628",5.87,99.425,13.7825,33.01175,0.52,0.3725,"Shallow","Light"
"18629",5.14166666666667,83.2166666666667,11.495,33.1863333333333,0.108333333333333,0.901666666666667,"Intermediate","Light"
"18630",1.842,28.04,7.782,34.0236,0.008,2.40466666666667,"Deep","Intermediate"
"18631",5.84,101.16,14.824,33.21,0.562,0.32,"Very shallow","Light"
"18632",5.856,101.3,14.752,33.2012,0.582,0.346,"Shallow","Light"
"18633",5.145,83.2333333333333,11.485,33.1621666666667,0.0816666666666667,0.928333333333333,"Intermediate","Light"
"18634",1.91625,29.26875,7.929375,34.0125625,0.00833333333333333,2.349375,"Deep","Intermediate"
"18635",5.87,101.366666666667,14.7483333333333,32.8775,0.381666666666667,0.281666666666667,"Very shallow","Light"
"18636",5.87714285714286,101.442857142857,14.7385714285714,32.8761428571429,0.395714285714286,0.281428571428571,"Shallow","Light"
"18637",5.61142857142857,93.6857142857143,13.05,33.0661428571429,0.155714285714286,0.475714285714286,"Intermediate","Light"
"18638",2.596875,39.65625,7.915,33.9016875,0.016,2.110625,"Deep","Intermediate"
"18639",5.67,101.35,16.3625,33.25575,0.1475,0.25,"Very shallow","Light"
"18640",5.648,100.92,16.346,33.3054,0.162,0.242,"Shallow","Light"
"18641",5.6075,98.8,15.635,33.35275,0.2475,0.2625,"Intermediate","Light"
"18642",2.852,44.6066666666667,8.65933333333333,33.8436666666667,0.08,1.91866666666667,"Deep","Light"
"18643",5.6325,100.95,16.5,33.29975,0.1325,0.2575,"Very shallow","Light"
"18644",5.6175,100.85,16.5575,33.3505,0.155,0.245,"Shallow","Light"
"18645",5.592,98.52,15.632,33.3114,0.244,0.282,"Intermediate","Light"
"18646",2.90352941176471,45.7176470588235,8.90882352941176,33.8028235294118,0.0714285714285714,1.85705882352941,"Deep","Light"
"18647",5.6525,101,16.355,33.24375,0.14,0.2725,"Very shallow","Light"
"18648",5.655,101.075,16.3775,33.25425,0.14,0.26,"Shallow","Light"
"18649",5.605,97.75,15.125,33.234,0.206666666666667,0.338333333333333,"Intermediate","Light"
"18650",2.52933333333333,39.22,8.342,33.8640666666667,0.04,2.10533333333333,"Deep","Intermediate"
"18651",5.922,100.94,14.018,33.175,2,0.434,"Very shallow","Light"
"18652",6.082,103.16,13.8733333333333,32.9381666666667,0.212,0.302,"Very shallow","Light"
"18653",6.042,100.96,13.088,33.0798,0.464,0.45,"Shallow","Light"
"18654",4.74,75.1,10.534,33.2456,0.124,1.23,"Intermediate","Intermediate"
"18655",1.73375,26.28125,7.6975,34.0026875,0.015,2.48,"Deep","Intermediate"
"18656",6.016,102.9,14.2833333333333,32.9506666666667,0.171666666666667,0.296666666666667,"Very shallow","Light"
"18657",6.15333333333333,103.016666666667,13.2416666666667,32.9936666666667,0.563333333333333,0.36,"Shallow","Light"
"18658",5.15,82.5,10.9783333333333,33.1606666666667,0.245,0.978333333333333,"Intermediate","Light"
"18659",1.82,27.425,7.454375,33.9826875,0.00666666666666667,2.458125,"Deep","Intermediate"
"18660",6.115,103.85,13.88,33.062,0.31,0.335,"Very shallow","Light"
"18661",6.0375,99.75,12.55,33.112,0.4675,0.56,"Shallow","Light"
"18662",4.006,62.82,9.912,33.4676,0.126,1.566,"Intermediate","Intermediate"
"18663",1.49466666666667,22.36,7.12933333333333,34.0396,0.008,2.62066666666667,"Deep","Intermediate"
"18664",6.16,103.7,13.555,32.7725,0.1375,0.31,"Very shallow","Light"
"18665",6.364,104.54,12.394,32.7554,0.448,0.356,"Shallow","Light"
"18666",5.834,94.6,11.646,33.0274,0.348,0.666,"Intermediate","Light"
"18667",1.99625,30.0875,7.399375,33.9721875,0.015,2.395,"Deep","Intermediate"
"18668",3.93166666666667,63,10.9514285714286,33.6782857142857,0.952,1.558,"Very shallow","Intermediate"
"18669",2.986,47.02,10.118,33.8074,1.006,1.974,"Shallow","Intermediate"
"18670",2.45,38.3,9.83,33.857,0.6,2.14,"Intermediate","Intermediate"
"18671",5.145,82.65,11.05,33.7214,7.2875,1.305,"Very shallow","Intermediate"
"18672",4.05,64.3333333333333,10.42,33.7556666666667,2.86,1.65166666666667,"Shallow","Intermediate"
"18673",1.806,27.9,9.182,34.0238,0.08,2.292,"Intermediate","Intermediate"
"18674",1.01625,15.33125,7.813125,34.17425,0.0416666666666667,2.694375,"Deep","Dense"
"18675",6.23571428571429,101.271428571429,11.58625,33.521875,4.92714285714286,0.952857142857143,"Very shallow","Intermediate"
"18676",5.25,84.34,11.074,33.6252,0.952,1.448,"Shallow","Intermediate"
"18677",3.3,51.4,9.534,33.7982,0.16,1.89,"Intermediate","Intermediate"
"18678",1.381875,20.74375,7.51625,34.119125,0.0333333333333333,2.6075,"Deep","Intermediate"
"18679",6.05,100.9,12.908,33.4102,0.608,0.834,"Very shallow","Intermediate"
"18680",4.81833333333333,76.95,10.8283333333333,33.561,0.585,1.45333333333333,"Shallow","Intermediate"
"18681",3.52,55.26,9.882,33.7468,0.238,1.846,"Intermediate","Intermediate"
"18682",1.45,21.6333333333333,7.16333333333333,34.0754666666667,0.046,2.61266666666667,"Deep","Intermediate"
"18683",5.934,102.04,14.52,33.01,0.14,0.286,"Very shallow","Light"
"18684",6.024,102.04,13.818,32.9364,0.182,0.284,"Shallow","Light"
"18685",5.37666666666667,87.35,11.6733333333333,33.104,0.3,0.751666666666667,"Intermediate","Light"
"18686",1.879375,28.43125,7.531875,33.9869375,0.002,2.46125,"Deep","Intermediate"
"18687",6.03333333333333,103,14.18,32.95,0.235,0.305,"Very shallow","Light"
"18688",6.216,103.38,12.91,32.9778,0.498,0.384,"Shallow","Light"
"18689",5.12833333333333,81.4666666666667,10.6016666666667,33.1871666666667,0.156666666666667,0.975,"Intermediate","Light"
"18690",1.77066666666667,26.68,7.40933333333333,33.9983333333333,0.006,2.47666666666667,"Deep","Intermediate"
"18691",6.0475,103.1,14.145,32.8775,0.115,0.3025,"Very shallow","Light"
"18692",6.025,102.1,13.815,32.95875,0.155,0.2825,"Shallow","Light"
"18693",5.73666666666667,95.6833333333333,12.9983333333333,33.1046666666667,0.338333333333333,0.39,"Intermediate","Light"
"18694",2.681875,40.6125,7.573125,33.86275,0.0175,2.13875,"Deep","Intermediate"
"18695",5.71428571428571,95.3571428571429,12.6742857142857,33.5581428571429,2.88571428571429,0.835714285714286,"Very shallow","Light"
"18696",3.09333333333333,49.3666666666667,10.7933333333333,33.638,1.90666666666667,1.68666666666667,"Shallow","Intermediate"
"18697",4.8175,78.95,11.715,33.73075,0.5975,1.37,"Very shallow","Intermediate"
"18698",2.162,33.58,9.444,33.9548,0.294,2.112,"Shallow","Intermediate"
"18699",1.51333333333333,23.2333333333333,8.87166666666667,34.128,0.0233333333333333,2.38333333333333,"Intermediate","Dense"
"18700",0.486842105263158,7.34736842105263,7.35842105263158,34.2076315789474,0.026,3.18842105263158,"Deep","Dense"
"18701",5.38833333333333,89.9666666666667,12.8585714285714,33.6171428571429,0.305,1.065,"Very shallow","Intermediate"
"18702",4.68,76.5,11.89,33.603,0.22,1.21,"Shallow","Intermediate"
"18703",5.512,92,12.73,33.6821666666667,1.052,1.202,"Very shallow","Intermediate"
"18704",4.95,80.1,11.39,33.707,1.75,1.36,"Shallow","Intermediate"
"18705",6.11,101.085714285714,12.41375,33.66625,4.66714285714286,0.931428571428571,"Very shallow","Intermediate"
"18706",5.03714285714286,81.6142857142857,11.4614285714286,33.7012857142857,1.34285714285714,1.40428571428571,"Shallow","Intermediate"
"18707",2.758,43.34,9.844,33.9148,0.156,2.06,"Intermediate","Intermediate"
"18708",1.8,27.75,9.1025,34.09375,0.085,2.3325,"Deep","Dense"
"18709",5.45,89.25,11.998,33.583,7.6075,1.0375,"Very shallow","Intermediate"
"18710",4.36666666666667,70.35,11.15,33.6105,4.43166666666667,1.405,"Shallow","Intermediate"
"18711",2.89333333333333,45.4166666666667,9.95666666666667,33.7746666666667,0.65,1.87833333333333,"Intermediate","Intermediate"
"18712",6.124,102.9,13.3066666666667,33.2793333333333,0.372,0.586,"Very shallow","Light"
"18713",5.758,94.62,12.172,33.348,0.63,0.874,"Shallow","Light"
"18714",4.3725,69.6,10.605,33.677,0.4775,1.605,"Intermediate","Intermediate"
"18715",1.54176470588235,23.4588235294118,7.94294117647059,34.0948235294118,0.147142857142857,2.49647058823529,"Deep","Intermediate"
"18716",6.112,103.6,13.7433333333333,33.2485,0.288,0.504,"Very shallow","Light"
"18717",5.97666666666667,99,12.565,33.3835,0.501666666666667,0.696666666666667,"Shallow","Light"
"18718",4.45,70.375,10.29,33.528,0.245,1.4075,"Intermediate","Intermediate"
"18719",1.545,23.40625,7.695,34.0945,0.0416666666666667,2.5375,"Deep","Intermediate"
"18720",6.18166666666667,104.983333333333,13.91,32.9648571428571,0.275,0.298333333333333,"Very shallow","Light"
"18721",6.01,100.3,13.03,33.1154285714286,0.792857142857143,0.467142857142857,"Shallow","Light"
"18722",4.645,74.2166666666667,10.7516666666667,33.4055,0.62,1.27666666666667,"Intermediate","Intermediate"
"18723",1.66066666666667,24.94,7.41133333333333,34.0332,0.078,2.50866666666667,"Deep","Intermediate"
"18724",5.758,101.42,15.59,33.3593333333333,0.082,0.248,"Very shallow","Light"
"18725",5.7725,101.325,15.4275,33.368,0.1075,0.2425,"Shallow","Light"
"18726",5.606,96.82,14.566,33.4812,0.284,0.3,"Intermediate","Light"
"18727",2.41,36.9933333333333,7.94733333333333,33.9176,0.03,2.17066666666667,"Deep","Intermediate"
"18728",5.845,102.15,15.3,33.113,0.0675,0.275,"Very shallow","Light"
"18729",5.885,101.75,14.7625,33.13,0.12,0.28,"Shallow","Light"
"18730",5.742,94.76,12.498,33.0406,0.35,0.546,"Intermediate","Light"
"18731",2.52533333333333,38.68,8.024,33.9038666666667,0.012,2.19733333333333,"Deep","Intermediate"
"18732",6.025,102.45,13.988,32.8982,0.125,0.3025,"Very shallow","Light"
"18733",6.178,102.94,13.036,32.867,0.45,0.3275,"Shallow","Light"
"18734",5.784,94.26,11.93,32.9764,0.228,0.554,"Intermediate","Light"
"18735",2.52823529411765,38.7117647058824,8.06705882352941,33.8457058823529,0.0257142857142857,2.14705882352941,"Deep","Intermediate"
"18736",5.88833333333333,102.1,14.9242857142857,32.9918571428571,0.085,0.313333333333333,"Very shallow","Light"
"18737",5.91166666666667,101.9,14.635,32.9885,0.115,0.306666666666667,"Shallow","Light"
"18738",5.76857142857143,95.7857142857143,12.8142857142857,33.0238571428571,0.358571428571429,0.505714285714286,"Intermediate","Light"
"18739",2.741875,42.2375,8.125,33.8570625,0.0283333333333333,2.079375,"Deep","Intermediate"
"18740",6.76,115.014285714286,13.80375,33.488875,7.48714285714286,0.501428571428571,"Very shallow","Light"
"18741",3.6525,59.25,11.1625,33.54625,0.6925,1.5175,"Shallow","Intermediate"
"18742",5.9775,103.1,14.482,33.4542,1.02,0.5375,"Very shallow","Light"
"18743",3.352,53.26,10.538,33.5842,0.34,1.642,"Shallow","Intermediate"
"18744",2.348,36.64,9.662,33.8914,0.038,2.058,"Intermediate","Intermediate"
"18745",1.06823529411765,16.2764705882353,8.06117647058823,34.1978235294118,0.02,2.64352941176471,"Deep","Intermediate"
"18746",6.424,113.46,15.726,33.421,0.744,0.234,"Very shallow","Light"
"18747",4.16,68.0666666666667,11.4716666666667,33.5381666666667,0.683333333333333,1.33166666666667,"Shallow","Light"
"18748",2.702,42.16,9.696,33.8366,0.016,1.984,"Intermediate","Intermediate"
"18749",0.887142857142857,13.447619047619,7.26809523809524,34.2258095238095,0.01,2.84809523809524,"Deep","Intermediate"
"18750",5.99,101.475,13.646,33.4886,1.4075,0.6,"Very shallow","Light"
"18751",3.27166666666667,52.2333333333333,10.39,33.7416666666667,0.726666666666667,1.71833333333333,"Shallow","Intermediate"
"18752",2.066,32.02,9.33,33.9878,0.022,2.18,"Intermediate","Intermediate"
"18753",0.89375,13.5125,7.673125,34.216,0.01,2.73875,"Deep","Dense"
"18754",5.46,91.7285714285714,13.2575,33.48175,0.985714285714286,0.807142857142857,"Very shallow","Light"
"18755",3.17666666666667,50.4166666666667,10.3033333333333,33.7395,0.305,1.765,"Shallow","Intermediate"
"18756",2.36,36.5,9.31,33.896,0.08,2.11,"Intermediate","Intermediate"
"18757",5.815,95.675,12.258,33.5458,0.8425,0.97,"Very shallow","Intermediate"
"18758",5.795,95.2666666666667,12.185,33.5725,1.52333333333333,0.945,"Shallow","Intermediate"
"18759",4.095,65.0833333333333,10.4183333333333,33.6498333333333,0.578333333333333,1.56666666666667,"Intermediate","Intermediate"
"18760",1.20333333333333,18.26,7.78466666666667,34.1532,0.05,2.654,"Deep","Intermediate"
"18761",6.2525,104.025,12.764,33.514,2.1125,0.605,"Very shallow","Intermediate"
"18762",5.86333333333333,96.6666666666667,12.3066666666667,33.4988333333333,1.13833333333333,0.78,"Shallow","Intermediate"
"18763",3.69,57.825,9.95,33.59075,0.195,1.6625,"Intermediate","Intermediate"
"18764",1.54941176470588,23.5705882352941,7.94411764705882,34.1077647058824,0.0771428571428571,2.48882352941176,"Deep","Intermediate"
"18765",6.04,101.825,13.562,32.962,0.315,0.34,"Very shallow","Light"
"18766",5.875,97.45,12.76,33.00825,0.3675,0.505,"Shallow","Light"
"18767",4.795,76.8,10.8833333333333,33.3606666666667,0.333333333333333,1.225,"Intermediate","Intermediate"
"18768",1.89875,28.79375,7.808125,34.031875,0.0316666666666667,2.4025,"Deep","Intermediate"
"18769",5.895,101.8,14.6971428571429,33.0335714285714,0.111666666666667,0.293333333333333,"Very shallow","Light"
"18770",5.86833333333333,101.333333333333,14.685,33.108,0.121666666666667,0.285,"Shallow","Light"
"18771",5.83571428571429,99.0142857142857,13.7942857142857,33.1985714285714,0.352857142857143,0.382857142857143,"Intermediate","Light"
"18772",2.69533333333333,41.72,8.29133333333333,33.8664666666667,0.066,2.065,"Deep","Intermediate"
"18773",5.7475,101.3,15.618,33.3908,0.0875,0.25,"Very shallow","Light"
"18774",5.76,101.12,15.424,33.3856,0.11,0.24,"Shallow","Light"
"18775",5.692,99.24,15.07,33.3982,0.208,0.26,"Intermediate","Light"
"18776",2.763125,43.175,8.605625,33.866,0.0766666666666667,1.989375,"Deep","Light"
"18777",5.685,101,15.98,33.511,0.0725,0.24,"Very shallow","Light"
